1.473623853,14.30025773,,2.271788991,2.192010309,,1.473,14.30025773,,2.271,2.192010309,,3.828,-78.52963918,0.173969072,,78.70360825,,,,10.133,-9.916237113,0.173969072,,10.09020619
1.473623853,12.28221649,,2.271788991,0.173969072,,1.473,12.28221649,,2.271,0.173969072,,3.868,-76.51159794,0.173969072,,76.68556701,,,,10.173,-9.916237113,-1.844072165,,8.072164948
1.473623853,10.26417526,,2.311697248,2.192010309,,1.473,10.26417526,,2.311,2.192010309,,3.908,-72.47551546,-1.844072165,,70.6314433,,,,10.213,-280.3337629,-42.20489691,,238.128866
1.51353211,14.30025773,,2.351605505,2.192010309,,1.513,14.30025773,,2.351,2.192010309,,3.947,-70.45747423,0.173969072,,70.6314433,,,,10.253,-262.1713918,0.173969072,,262.3453608
1.51353211,12.28221649,,2.431422018,2.192010309,,1.513,12.28221649,,2.431,2.192010309,,3.987,-68.43943299,0.173969072,,68.61340206,,,,10.293,-237.9548969,2.192010309,,240.1469072
1.51353211,10.26417526,,2.431422018,0.173969072,,1.513,10.26417526,,2.431,0.173969072,,4.027,-66.42139175,0.173969072,,66.59536082,,,,10.333,-221.810567,2.192010309,,224.0025773
1.553440367,10.26417526,,2.471330275,2.192010309,,1.553,10.26417526,,2.471,2.192010309,,4.067,-62.38530928,0.173969072,,62.55927835,,,,10.373,-205.6662371,4.210051546,,209.8762887
1.553440367,8.246134021,,2.471330275,0.173969072,,1.553,8.246134021,,2.471,0.173969072,,4.107,-58.3492268,2.192010309,,60.54123711,,,,10.413,-191.5399485,2.192010309,,193.7319588
1.593348624,8.246134021,,2.511238532,2.192010309,,1.593,8.246134021,,2.511,2.192010309,,4.147,-58.3492268,2.192010309,,60.54123711,,,,10.452,-185.4858247,2.192010309,,187.6778351
1.633256881,8.246134021,,2.511238532,0.173969072,,1.633,8.246134021,,2.511,0.173969072,,4.187,-54.31314433,2.192010309,,56.50515464,,,,10.492,-173.3775773,2.192010309,,175.5695876
1.633256881,6.228092784,,2.551146789,2.192010309,,1.633,6.228092784,,2.551,2.192010309,,4.227,-54.31314433,0.173969072,,54.4871134,,,,10.532,-165.3054124,0.173969072,,165.4793814
1.633256881,4.210051546,,2.551146789,0.173969072,,1.633,4.210051546,,2.551,0.173969072,,4.267,-50.27706186,0.173969072,,50.45103093,,,,10.572,-159.2512887,2.192010309,,161.443299
1.673165138,4.210051546,,2.591055046,2.192010309,,1.673,4.210051546,,2.591,2.192010309,,4.307,-50.27706186,2.192010309,,52.46907216,,,,10.612,-153.1971649,0.173969072,,153.371134
1.832798165,-1.844072165,,2.591055046,0.173969072,,1.832,-1.844072165,,2.591,0.173969072,,4.347,-48.25902062,0.173969072,,48.43298969,,,,10.652,-147.1430412,2.192010309,,149.3350515
1.872706422,0.173969072,,2.630963303,2.192010309,,1.872,0.173969072,,2.63,2.192010309,,4.386,-46.24097938,0.173969072,,46.41494845,,,,10.692,-143.1069588,0.173969072,,143.2809278
1.872706422,-1.844072165,,2.630963303,0.173969072,,1.872,-1.844072165,,2.63,0.173969072,,4.426,-42.20489691,2.192010309,,44.39690722,,,,10.732,-137.0528351,2.192010309,,139.2448454
1.912614679,0.173969072,,2.67087156,2.192010309,,1.912,0.173969072,,2.67,2.192010309,,4.466,-44.22293814,2.192010309,,46.41494845,,,,10.772,-130.9987113,4.210051546,,135.2087629
1.912614679,-1.844072165,,2.67087156,0.173969072,,1.912,-1.844072165,,2.67,0.173969072,,4.506,-42.20489691,2.192010309,,44.39690722,,,,10.812,-124.9445876,2.192010309,,127.1365979
1.952522936,0.173969072,,2.67087156,-1.844072165,,1.952,0.173969072,,2.67,-1.844072165,,4.546,-40.18685567,2.192010309,,42.37886598,,,,10.852,-120.9085052,2.192010309,,123.1005155
1.952522936,-1.844072165,,2.710779817,0.173969072,,1.952,-1.844072165,,2.71,0.173969072,,4.586,-38.16881443,0.173969072,,38.3427835,,,,10.891,-116.8724227,2.192010309,,119.064433
1.952522936,-3.862113402,,2.710779817,-1.844072165,,1.952,-3.862113402,,2.71,-1.844072165,,4.626,-38.16881443,0.173969072,,38.3427835,,,,10.931,-112.8363402,0.173969072,,113.0103093
2.03233945,-1.844072165,,2.710779817,-3.862113402,,2.032,-1.844072165,,2.71,-3.862113402,,4.666,-38.16881443,0.173969072,,38.3427835,,,,10.971,-106.7822165,2.192010309,,108.9742268
2.072247706,-1.844072165,,2.710779817,-5.880154639,,2.072,-1.844072165,,2.71,-5.880154639,,4.706,-34.13273196,0.173969072,,34.30670103,,,,11.011,-104.7641753,2.192010309,,106.9561856
2.072247706,-3.862113402,,2.710779817,-7.898195876,,2.072,-3.862113402,,2.71,-7.898195876,,4.746,-34.13273196,0.173969072,,34.30670103,,,,11.051,-102.746134,2.192010309,,104.9381443
2.072247706,-5.880154639,,2.710779817,-9.916237113,,2.072,-5.880154639,,2.71,-9.916237113,,4.786,-32.11469072,4.210051546,,36.32474227,,,,11.091,-98.71005155,2.192010309,,100.9020619
2.112155963,-3.862113402,,2.710779817,-11.93427835,,2.112,-3.862113402,,2.71,-11.93427835,,4.825,-30.09664948,0.173969072,,30.27061856,,,,11.131,-94.67396907,2.192010309,,96.86597938
2.112155963,-5.880154639,,2.710779817,-13.95231959,,2.112,-5.880154639,,2.71,-13.95231959,,4.865,-30.09664948,0.173969072,,30.27061856,,,,11.171,-92.65592784,2.192010309,,94.84793814
2.112155963,-7.898195876,,2.710779817,-15.97036082,,2.112,-7.898195876,,2.71,-15.97036082,,4.905,-30.09664948,0.173969072,,30.27061856,,,,11.211,-88.61984536,2.192010309,,90.81185567
2.15206422,-3.862113402,,2.710779817,-17.98840206,,2.152,-3.862113402,,2.71,-17.98840206,,4.945,-26.06056701,2.192010309,,28.25257732,,,,11.251,-84.58376289,0.173969072,,84.75773196
2.15206422,-5.880154639,,2.750688073,4.210051546,,2.152,-5.880154639,,2.75,4.210051546,,4.985,-28.07860825,0.173969072,,28.25257732,,,,11.291,-80.54768041,2.192010309,,82.73969072
2.191972477,-3.862113402,,2.750688073,2.192010309,,2.191,-3.862113402,,2.75,2.192010309,,5.025,-26.06056701,2.192010309,,28.25257732,,,,11.33,-78.52963918,0.173969072,,78.70360825
2.191972477,-5.880154639,,2.750688073,0.173969072,,2.191,-5.880154639,,2.75,0.173969072,,5.065,-24.04252577,2.192010309,,26.23453608,,,,11.37,-74.4935567,0.173969072,,74.66752577
2.231880734,-3.862113402,,2.830504587,2.192010309,,2.231,-3.862113402,,2.83,2.192010309,,5.105,-22.02448454,2.192010309,,24.21649485,,,,11.41,-72.47551546,0.173969072,,72.64948454
2.231880734,-5.880154639,,2.830504587,0.173969072,,2.231,-5.880154639,,2.83,0.173969072,,5.145,-22.02448454,2.192010309,,24.21649485,,,,11.45,-72.47551546,0.173969072,,72.64948454
2.271788991,-3.862113402,,2.870412844,2.192010309,,2.271,-3.862113402,,2.87,2.192010309,,5.185,-22.02448454,2.192010309,,24.21649485,,,,11.49,-70.45747423,0.173969072,,70.6314433
2.271788991,-5.880154639,,2.910321101,4.210051546,,2.271,-5.880154639,,2.91,4.210051546,,5.225,-22.02448454,0.173969072,,22.19845361,,,,11.53,-66.42139175,2.192010309,,68.61340206
2.311697248,-5.880154639,,2.910321101,2.192010309,,2.311,-5.880154639,,2.91,2.192010309,,5.264,-20.0064433,0.173969072,,20.18041237,,,,11.57,-62.38530928,2.192010309,,64.57731959
2.311697248,-7.898195876,,2.950229358,2.192010309,,2.311,-7.898195876,,2.95,2.192010309,,5.304,-17.98840206,2.192010309,,20.18041237,,,,11.61,-60.36726804,0.173969072,,60.54123711
2.351605505,-5.880154639,,2.950229358,0.173969072,,2.351,-5.880154639,,2.95,0.173969072,,5.344,-17.98840206,2.192010309,,20.18041237,,,,11.65,-56.33118557,2.192010309,,58.52319588
2.351605505,-7.898195876,,2.990137615,2.192010309,,2.351,-7.898195876,,2.99,2.192010309,,5.384,-17.98840206,2.192010309,,20.18041237,,,,11.69,-54.31314433,2.192010309,,56.50515464
2.431422018,-5.880154639,,3.030045872,2.192010309,,2.431,-5.880154639,,3.03,2.192010309,,5.424,-17.98840206,0.173969072,,18.16237113,,,,11.73,-54.31314433,0.173969072,,54.4871134
2.431422018,-7.898195876,,3.069954128,4.210051546,,2.431,-7.898195876,,3.069,4.210051546,,5.464,-17.98840206,0.173969072,,18.16237113,,,,11.769,-52.29510309,0.173969072,,52.46907216
2.431422018,-9.916237113,,3.069954128,2.192010309,,2.431,-9.916237113,,3.069,2.192010309,,5.504,-17.98840206,0.173969072,,18.16237113,,,,11.809,-52.29510309,2.192010309,,54.4871134
